,algorithm,map_name,return_mean
0,heuristic,integrity_medium_misinform,-23.900000000000002
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-21.800000000000004
0,heuristic,integrity_medium_misinform,-30.4
0,heuristic,integrity_medium_misinform,-18.2
0,heuristic,integrity_medium_misinform,-51.3
0,heuristic,integrity_medium_misinform,-73.1
0,heuristic,integrity_medium_misinform,-42.0
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-22.4
0,heuristic,integrity_medium_misinform,-27.299999999999997
0,heuristic,integrity_medium_misinform,-23.900000000000002
0,heuristic,integrity_medium_misinform,-31.3
0,heuristic,integrity_medium_misinform,-63.4
0,heuristic,integrity_medium_misinform,-39.800000000000004
0,heuristic,integrity_medium_misinform,-63.5
0,heuristic,integrity_medium_misinform,-34.39999999999999
0,heuristic,integrity_medium_misinform,-23.900000000000002
0,heuristic,integrity_medium_misinform,-83.3
0,heuristic,integrity_medium_misinform,-18.299999999999997
0,heuristic,integrity_medium_misinform,-35.599999999999994
0,heuristic,integrity_medium_misinform,-28.800000000000004
0,heuristic,integrity_medium_misinform,-36.400000000000006
0,heuristic,integrity_medium_misinform,-71.89999999999999
0,heuristic,integrity_medium_misinform,-30.4
0,heuristic,integrity_medium_misinform,-24.0
0,heuristic,integrity_medium_misinform,-26.000000000000007
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-31.0
0,heuristic,integrity_medium_misinform,-21.5
0,heuristic,integrity_medium_misinform,-28.6
0,heuristic,integrity_medium_misinform,-23.8
0,heuristic,integrity_medium_misinform,-80.1
0,heuristic,integrity_medium_misinform,-23.8
0,heuristic,integrity_medium_misinform,-19.6
0,heuristic,integrity_medium_misinform,-23.900000000000006
0,heuristic,integrity_medium_misinform,-40.5
0,heuristic,integrity_medium_misinform,-114.9
0,heuristic,integrity_medium_misinform,-30.699999999999996
0,heuristic,integrity_medium_misinform,-19.6
0,heuristic,integrity_medium_misinform,-21.900000000000002
0,heuristic,integrity_medium_misinform,-32.900000000000006
0,heuristic,integrity_medium_misinform,-19.7
0,heuristic,integrity_medium_misinform,-18.7
0,heuristic,integrity_medium_misinform,-40.3
0,heuristic,integrity_medium_misinform,-18.5
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-21.6
0,heuristic,integrity_medium_misinform,-23.8
0,heuristic,integrity_medium_misinform,-27.299999999999997
0,heuristic,integrity_medium_misinform,-98.10000000000001
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-23.800000000000004
0,heuristic,integrity_medium_misinform,-110.30000000000001
0,heuristic,integrity_medium_misinform,-24.0
0,heuristic,integrity_medium_misinform,-63.4
0,heuristic,integrity_medium_misinform,-18.099999999999998
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-21.4
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-19.3
0,heuristic,integrity_medium_misinform,-23.900000000000002
0,heuristic,integrity_medium_misinform,-78.1
0,heuristic,integrity_medium_misinform,-130.0
0,heuristic,integrity_medium_misinform,-25.2
0,heuristic,integrity_medium_misinform,-28.6
0,heuristic,integrity_medium_misinform,-21.8
0,heuristic,integrity_medium_misinform,-21.599999999999998
0,heuristic,integrity_medium_misinform,-21.4
0,heuristic,integrity_medium_misinform,-26.5
0,heuristic,integrity_medium_misinform,-71.1
0,heuristic,integrity_medium_misinform,-34.00000000000001
0,heuristic,integrity_medium_misinform,-23.700000000000003
0,heuristic,integrity_medium_misinform,-19.6
0,heuristic,integrity_medium_misinform,-21.900000000000002
0,heuristic,integrity_medium_misinform,-36.5
